,openscore,name,year_x,metascore,userscore,year_y,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling
845,60,Rack N Ruin,2015,59.0,6.6,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,60,The Evil Within: The Executioner,2015,59.0,6.5,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,60,NBA Live 16,2015,59.5,5.85,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
848,60,Aaru's Awakening,2015,59.0,2.8,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,60,Spectra: 8bit Racing,2015,52.0,6.5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850,60,Catlateral Damage,2015,57.0,5.1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,59,Toy Soldiers: War Chest,2015,61.0,7.75,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,59,Uncanny Valley,2015,58.666666666666664,4.800000000000001,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,59,Son of Nor,2015,54.0,7.6,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,58,Teslapunk,2015,70.0,6.6,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,58,Cross of the Dutchman,2015,59.0,6.9,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,58,Onechanbara Z2: Chaos,2015,57.0,6.8,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,58,Legend of Kay Anniversary,2015,61.75,6.425000000000001,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,58,The Perils of Man,2015,61.0,7.4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,57,I Am Bread,2015,56.666666666666664,4.566666666666666,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,57,Verdun,2015,57.333333333333336,6.866666666666666,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,56,Supreme League of Patriots,2015,56.0,4.6,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,56,Mario Tennis: Ultra Smash,2015,58.0,5.3,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
863,56,Hatoful Boyfriend: Holiday Star,2015,54.0,7.7,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,56,Shelter 2,2015,58.0,7.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
865,56,Armikrog,2015,56.0,6.166666666666667,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,55,N.E.R.O.: Nothing Ever Remains Obscure,2015,61.5,7.25,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867,55,Laserlife,2015,65.0,6.572043010752691,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,55,Temple of Yog,2015,54.0,6.9,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,55,Bladestorm: Nightmare,2015,58.0,6.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,54,Pixel Heroes: Byte & Magic,2015,58.0,6.2349999999999985,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
871,54,Submerged,2015,53.333333333333336,5.533333333333334,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,54,Corpse Party: Blood Drive,2015,60.0,7.4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,54,Roving Rogue,2015,56.0,6.6,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,53,Baseball Riot,2015,56.5,5.907070707070705,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,53,Zotrix,2015,57.0,3.4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,52,Cast of the Seven Godsends,2015,54.0,5.624444444444444,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,52,Pixel Piracy,2015,51.5,2.75,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
878,52,The Deer God,2015,39.0,3.6,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,52,Pulse,2015,57.0,5.1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,52,Toby: The Secret Mine,2015,56.0,5.25,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,52,Solar Shifter EX,2015,53.0,5.7581395348837185,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,51,Red Goddess: Inner World,2015,51.0,7.05,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,50,Bedlam: The Game by Christopher Brookmyre,2015,53.0,4.4,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
884,50,Primal Carnage: Extinction,2015,46.0,6.0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
885,49,Calvino Noir,2015,44.0,7.1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,48,Coast Guard,2015,47.0,3.8,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
887,47,LA Cops,2015,47.0,6.25,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,47,Vector Thrust,2015,57.0,5.3,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
889,47,Rodea the Sky Soldier,2015,45.0,6.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,46,Funk of Titans,2015,43.0,4.3,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,45,Carmageddon: Reincarnation,2015,54.0,4.3,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
892,45,Cities XXL,2015,47.0,1.7,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,45,Coffin Dodgers,2015,41.0,3.95,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
894,44,Devil's Third,2015,43.0,6.7,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
895,43,Animal Gods,2015,50.0,5.4,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
896,42,MX vs. ATV Supercross Encore,2015,42.0,3.8,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
897,40,Hatred,2015,43.0,4.6,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,39,Godzilla,2015,38.0,3.1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,36,Giana Sisters: Dream Runners,2015,32.0,4.7,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,36,Zombeer,2015,32.0,5.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,35,Alone in the Dark: Illumination,2015,19.0,1.2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,32,Alekhine's Gun,2015,38.0,4.2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,32,Tony Hawk's Pro Skater 5,2015,35.5,1.8,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
904,24,Raven's Cry,2015,27.0,3.3,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
905,92,Uncharted 4: A Thief's End,2016,93.0,8.4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,92,The Witcher 3: Wild Hunt - Blood and Wine,2016,91.5,9.1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
907,91,INSIDE,2016,90.5,8.4,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,91,Overwatch,2016,86.25,6.300000000000001,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,90,Forza Horizon 3,2016,88.5,7.45,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
910,90,Out of the Park Baseball 17,2016,92.0,3.3,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,90,Stardew Valley,2016,87.75,8.25,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
912,89,Sid Meier's Civilization VI,2016,87.0,7.5,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
913,89,Rez Infinite,2016,89.0,7.45,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,88,Dark Souls III,2016,88.33333333333333,8.600000000000001,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
915,88,Stephen's Sausage Roll,2016,90.0,5.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,88,World of Warcraft: Legion,2016,88.0,7.3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
917,88,Owlboy,2016,86.5,6.950000000000001,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,88,Odin Sphere Leifthrasir,2016,87.0,8.1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
919,87,NBA 2K17,2016,89.0,6.1,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,87,Battlefield 1,2016,88.0,7.533333333333334,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
921,87,Titanfall 2,2016,87.33333333333333,8.3,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
922,87,XCOM 2,2016,87.33333333333333,7.400000000000001,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
923,87,Mortal Kombat XL,2016,85.0,7.7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,86,Fire Emblem Fates: Conquest,2016,87.0,8.1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
925,86,Ori and the Blind Forest: Definitive Edition,2016,88.33333333333333,8.433333333333334,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,86,Ratchet & Clank,2016,85.0,8.6,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,86,Dishonored 2,2016,87.33333333333333,7.333333333333333,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,86,The Witness,2016,86.66666666666667,6.866666666666667,2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
929,86,Valkyria Chronicles Remastered,2016,84.0,8.1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
930,85,Monster Hunter Generations,2016,85.0,8.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
931,85,Starbound,2016,81.0,7.2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,85,Pony Island,2016,86.0,7.4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,85,Fire Emblem Fates: Birthright,2016,86.0,8.3,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
934,85,Shin Megami Tensei IV: Apocalypse,2016,84.0,4.6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
935,85,The Legend of Zelda: Twilight Princess HD,2016,86.0,8.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,85,Day of the Tentacle Remastered,2016,85.0,7.6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,85,Planet Coaster,2016,84.0,7.7,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
938,85,BlazBlue: Central Fiction,2016,84.0,7.6,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,84,Enter the Gungeon,2016,84.33333333333333,7.766666666666667,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,84,Duskers,2016,83.0,6.6,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
941,84,VA-11 Hall-A: Cyberpunk Bartender Action,2016,82.0,7.266666666666667,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
942,84,Steins;Gate 0,2016,82.5,8.3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,84,Thumper,2016,85.25,7.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,84,Darkest Dungeon,2016,84.0,7.8999999999999995,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
945,84,BioShock: The Collection,2016,82.66666666666667,8.0,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
946,84,XCOM: Enemy Unknown Plus,2016,82.0,8.1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
947,84,Hyper Light Drifter,2016,82.0,7.6499999999999995,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
948,84,Candle,2016,80.0,7.7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,84,Fire Emblem Fates: Revelation,2016,88.0,7.6,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
950,84,Kirby: Planet Robobot,2016,81.0,8.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,84,Severed,2016,82.5,8.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,83,Dragon Quest Builders,2016,82.0,8.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,83,FIFA 17,2016,84.33333333333333,4.666666666666666,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
954,83,Tokyo Mirage Sessions #FE,2016,80.0,8.0,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
955,83,Hearts of Iron IV,2016,83.0,7.3,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
956,83,Shadow Tactics: Blades of the Shogun,2016,85.0,8.3,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
957,83,Gears of War 4,2016,85.0,6.800000000000001,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,83,Salt and Sanctuary,2016,82.0,7.666666666666667,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,83,Pro Evolution Soccer 2017,2016,80.33333333333333,5.666666666666667,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
960,83,Grim Dawn,2016,83.0,8.5,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
961,83,Dragon Quest VII: Fragments of the Forgotten Past,2016,81.0,8.4,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
962,83,Madden NFL 17,2016,82.5,4.8,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
963,83,Pocket Card Jockey,2016,83.0,7.9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,83,Bravely Second: End Layer,2016,81.0,8.2,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
965,83,I Expect You To Die,2016,82.0,7.7,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966,83,Devil Daggers,2016,83.0,7.2,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
967,82,FRU,2016,84.0,6.8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,82,The Banner Saga 2,2016,81.0,8.075,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
969,82,SpeedRunners,2016,84.0,7.6,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,82,Quadrilateral Cowboy,2016,81.0,7.2,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
971,82,The Legend of Heroes: Trails of Cold Steel II,2016,79.0,8.45,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
972,82,Watch Dogs 2,2016,79.33333333333333,7.333333333333333,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,82,SUPERHOT,2016,82.66666666666667,7.566666666666666,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
974,82,The Metronomicon,2016,79.0,7.1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,82,Kelvin and the Infamous Machine,2016,79.0,7.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,82,Motorsport Manager,2016,81.0,8.4,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
977,82,Phoenix Wright: Ace Attorney - Spirit of Justice,2016,81.0,8.4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,82,Hitman - Episode 2: Sapienza,2016,82.33333333333333,6.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,82,Dying Light: The Following,2016,81.0,8.133333333333333,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,82,Hitman - Episode 6: Hokkaido,2016,81.0,6.7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,82,Rabi-Ribi,2016,80.0,7.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,82,Deus Ex: Mankind Divided,2016,83.33333333333333,7.2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,81,F1 2016,2016,84.33333333333333,7.8,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
984,81,Stellaris,2016,78.0,8.0,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
985,81,Offworld Trading Company,2016,78.0,7.3,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
986,81,Project Highrise,2016,73.0,7.1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
987,81,Football Manager 2017,2016,80.0,5.3,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
988,81,"That Dragon, Cancer",2016,78.0,6.1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,81,Oxenfree,2016,79.5,7.6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,81,Atlas Reactor,2016,81.0,7.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
991,81,Xanadu Next,2016,78.0,7.3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
992,81,Tumblestone,2016,71.0,4.8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,81,Transport Fever,2016,71.0,7.5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
994,81,Shantae: Half-Genie Hero,2016,81.0,7.900000000000001,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,81,The Last Guardian,2016,82.0,8.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,81,Battlefleet Gothic: Armada,2016,77.0,7.4,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
997,81,Final Fantasy XV,2016,82.0,7.699999999999999,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998,81,Tyranny,2016,80.0,7.8,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
999,80,Firewatch,2016,80.66666666666667,6.1000000000000005,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,80,"Gremlins, Inc.",2016,75.0,5.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,80,Kathy Rain,2016,77.0,7.6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,80,Art of Balance,2016,82.0,8.5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,80,The Sims 4: City Living,2016,78.0,5.8,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004,80,Dragon's Dogma: Dark Arisen,2016,79.0,8.133333333333333,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1005,80,Naruto Shippuden: Ultimate Ninja Storm 4,2016,79.5,8.25,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,80,OlliOlli2: XL Edition,2016,83.0,5.8,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1007,80,OneShot,2016,80.0,8.6,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,80,Reigns,2016,77.0,7.4,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1009,80,Hatsune Miku: Project Diva X,2016,78.0,7.3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,79,The King of Fighters XIV,2016,79.0,8.2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,79,NHL 17,2016,77.5,4.8,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1012,79,Chime Sharp,2016,78.66666666666667,3.0999999999999996,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,79,Brigador,2016,70.0,7.7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,79,Echoes Of Aetheria,2016,77.0,7.1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,79,Fallout 4: Far Harbor,2016,77.33333333333333,6.5,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1016,79,This War of Mine: The Little Ones,2016,78.0,7.6,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1017,79,The Bug Butcher,2016,81.0,7.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,79,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,2016,79.0,8.1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1019,79,Homeworld: Deserts of Kharak,2016,79.0,7.9,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1020,79,Gravity Rush Remastered,2016,80.0,8.1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,79,Alienation,2016,79.0,7.8,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1022,79,Hue,2016,76.75,7.235294117647059,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,79,Skylanders Imaginators,2016,76.33333333333333,5.3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,79,Tom Clancy's The Division,2016,79.66666666666667,6.633333333333333,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1025,78,Worms W.M.D,2016,78.0,7.65,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1026,78,Momodora: Reverie Under the Moonlight,2016,76.0,7.4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,78,Zombie Night Terror,2016,81.0,7.8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,78,Death Road to Canada,2016,78.5,6.85,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,78,Samorost 3,2016,80.0,7.8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,78,Halo Wars: Definitive Edition,2016,81.0,7.5,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1031,78,World of Final Fantasy,2016,77.0,7.75,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1032,78,The Aquatic Adventure of the Last Human,2016,76.0,6.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,78,NeuroVoider,2016,85.0,8.2,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,78,Redout,2016,77.0,7.7250000000000005,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035,78,Score Rush Extended,2016,80.0,7.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,78,Leap of Fate,2016,80.0,7.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,78,The Turing Test,2016,77.0,7.1,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,78,Killing Floor 2,2016,76.33333333333333,7.2,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,78,Furi,2016,76.0,7.625,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,78,1979 Revolution: Black Friday,2016,75.66666666666667,7.099999999999999,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,78,American Truck Simulator,2016,76.0,6.9,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1042,78,Goetia,2016,79.0,7.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,78,Ghost 1.0,2016,80.0,7.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,78,World of Van Helsing: Deathtrap,2016,80.0,6.9,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1045,77,Epistory - Typing Chronicles,2016,74.0,7.6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,77,Darksiders: Warmastered Edition,2016,79.33333333333333,7.8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,77,Azure Striker Gunvolt 2,2016,76.0,8.1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,77,Klaus,2016,76.0,7.2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,77,EA Sports UFC 2,2016,77.5,5.65,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1050,77,Tropico 5 Penultimate Edition,2016,75.0,6.3,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1051,77,Disney Magical World 2,2016,73.0,5.5,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1052,77,Shadow Warrior 2,2016,76.0,7.0,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,77,Diaries of a Spaceport Janitor,2016,69.0,6.6,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1054,77,Far Cry Primal,2016,75.66666666666667,6.1000000000000005,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,77,GoNNER,2016,79.0,7.7,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,77,10 Second Ninja X,2016,79.0,4.9,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,77,Okhlos,2016,69.0,7.7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,77,Quantum Break,2016,71.5,6.25,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,77,LEGO Star Wars: The Force Awakens,2016,75.33333333333333,7.333333333333333,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,77,Pokken Tournament,2016,76.0,7.4,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,76,Shu,2016,74.5,6.75,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,76,Unravel,2016,78.0,7.966666666666666,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,76,Cities: Skylines - Natural Disasters,2016,80.0,6.1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1064,76,Batman: Return to Arkham,2016,73.0,8.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,76,7th Dragon III Code: VFD,2016,76.0,8.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1066,76,Grand Kingdom,2016,77.0,7.800000000000001,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
