,name,platform,metascore,userscore,year,mean_userscore
1958,Destiny 2: Curse of Osiris,XONE,57,1.2,2018,5.253571428571429
1959,Destiny 2: Curse of Osiris,PS4,57,1.5,2018,5.253571428571429
1960,Astro Bears Party,Switch,57,6.8,2018,5.253571428571429
1961,Black Mirror,XONE,57,2.9,2018,5.253571428571429
1962,Sniper: Ghost Warrior 3,XONE,57,6.3,2018,5.253571428571429
1963,RWBY: Grimm Eclipse,XONE,57,7.0,2018,5.253571428571429
1964,Uncanny Valley,XONE,57,3.2,2018,5.253571428571429
1965,Raiders of the Broken Planet,PS4,56,5.0,2018,5.80689655172414
1966,Theseus,PS4,56,6.4,2018,5.80689655172414
1967,Earthlock: Festival of Magic,PS4,56,5.80689655172414,2018,5.80689655172414
1968,Perception,PS4,56,6.3,2018,5.80689655172414
1969,100ft Robot Golf,PS4,56,5.9,2018,5.80689655172414
1970,Drawn to Death,PS4,56,6.0,2018,5.80689655172414
1971,Perception,PC,56,6.5,2018,5.80689655172414
1972,Cooking Mama: Sweet Shop,3DS,56,5.0,2018,5.80689655172414
1973,Bush Hockey League,PS4,56,4.4,2018,5.80689655172414
1974,Valkyria Revolution,XONE,56,4.9,2018,5.80689655172414
1975,Sonic Forces,PC,56,6.3,2018,5.80689655172414
1976,Don't Knock Twice,PS4,56,6.3,2018,5.80689655172414
1977,Empyre: Lords of the Sea Gates,PC,56,5.80689655172414,2018,5.80689655172414
1978,Dead Effect 2,XONE,56,6.4,2018,5.80689655172414
1979,Sniper: Ghost Warrior 3,PS4,55,6.4,2018,5.7
1980,Othello,Switch,55,6.2,2018,5.7
1981,Akiba's Beat,PS4,55,6.9,2018,5.7
1982,2Dark,PS4,54,7.3,2018,5.357692307692308
1983,Kholat,XONE,54,5.5,2018,5.357692307692308
1984,Black Mirror,PS4,54,5.4,2018,5.357692307692308
1985,Valkyria Revolution,PS4,54,5.8,2018,5.357692307692308
1986,Knee Deep,PS4,54,5.357692307692308,2018,5.357692307692308
1987,Smashbox Arena,PS4,54,4.6,2018,5.357692307692308
1988,Oure,PS4,53,5.5,2018,5.695454545454546
1989,Doodle God: Ultimate Edition,XONE,53,5.695454545454546,2018,5.695454545454546
1990,Flip Wars,Switch,53,6.0,2018,5.695454545454546
1991,Friday the 13th: The Game,XONE,53,5.6,2018,5.695454545454546
1992,Monopoly for Nintendo Switch,Switch,53,6.1,2018,5.695454545454546
1993,Has-Been Heroes,Switch,53,7.2,2018,5.695454545454546
1994,Hidden Dragon Legend,PS4,52,5.3,2018,4.921428571428571
1995,Uncanny Valley,PS4,52,4.8,2018,4.921428571428571
1996,Unbox: Newbie's Adventure,Switch,52,6.1,2018,4.921428571428571
1997,Realpolitiks,PC,52,6.3,2018,4.921428571428571
1998,Caveman Warriors,Switch,52,5.6,2018,4.921428571428571
1999,New Frontier Days: Founding Pioneers,Switch,52,4.6,2018,4.921428571428571
2000,Syberia 3,PC,51,5.9,2018,5.769230769230769
2001,ACORN Tactics,Switch,51,5.769230769230769,2018,5.769230769230769
2002,Divide,PS4,50,5.42,2018,5.42
2003,AereA,XONE,50,4.0,2018,5.42
2004,Double Dragon IV,PC,50,6.2,2018,5.42
2005,Toby: The Secret Mine,PS4,50,5.42,2018,5.42
2006,Trulon: The Shadow Engine,XONE,49,4.745454545454545,2018,4.745454545454545
2007,Mighty Morphin Power Rangers: Mega Battle,PS4,49,5.3,2018,4.745454545454545
2008,De-formers,XONE,49,4.745454545454545,2018,4.745454545454545
2009,Double Dragon IV,PS4,49,6.3,2018,4.745454545454545
2010,Moto Racer 4,PS4,49,5.4,2018,4.745454545454545
2011,Bush Hockey League,PC,48,4.3,2018,5.311111111111112
2012,Syberia 3,PS4,48,6.2,2018,5.311111111111112
2013,Vaccine,XONE,48,5.311111111111112,2018,5.311111111111112
2014,League of War: VR Arena,PS4,46,5.0,2018,4.961538461538463
2015,Raid: World War II,XONE,46,5.6,2018,4.961538461538463
2016,Inmates,PC,46,7.5,2018,4.961538461538463
2017,Raid: World War II,PS4,46,3.5,2018,4.961538461538463
2018,AereA,PS4,46,2.0,2018,4.961538461538463
2019,Verdun,XONE,46,5.7,2018,4.961538461538463
2020,Bubsy: The Woolies Strike Back,PS4,45,5.8,2018,4.766666666666667
2021,Reservoir Dogs: Bloody Days,PC,45,5.7,2018,4.766666666666667
2022,Maize,PS4,45,4.766666666666667,2018,4.766666666666667
2023,Bubsy: The Woolies Strike Back,PC,44,4.8,2018,5.066666666666666
2024,Husk,PC,44,4.1,2018,5.066666666666666
2025,Vaccine,Switch,44,4.5,2018,5.066666666666666
2026,Dead Alliance,XONE,43,3.4,2018,3.642857142857143
2027,Touhou Kobuto V: Burst Battle,PS4,42,3.0,2018,3.8166666666666664
2028,Hello Neighbor,XONE,42,4.4,2018,3.8166666666666664
2029,Rugby 18,PS4,41,4.7,2018,4.525
2030,Inner Chains,PC,40,5.6,2018,4.975
2031,Drive Girls,VITA,39,5.5,2018,5.1
2032,Troll and I,PS4,39,4.6,2018,5.1
2033,The Deer God,Switch,39,3.6,2018,5.1
2034,Dying: Reborn,PS4,38,5.4,2018,3.9
2035,Hello Neighbor,PC,38,4.5,2018,3.9
2036,Touhou Kobuto V: Burst Battle,Switch,38,4.6,2018,3.9
2037,Randall,PS4,38,2.2,2018,3.9
2038,Tokyo Tattoo Girls,VITA,36,4.5,2018,4.033333333333333
2039,Road Rage,PS4,26,2.1,2018,2.1
2040,Vroom in the Night Sky,Switch,17,3.1,2018,3.1
2041,Red Dead Redemption 2,XONE,97,7.6,2018,8.3
2042,Red Dead Redemption 2,PS4,97,8.1,2018,8.3
2043,God of War,PS4,94,9.1,2018,7.949999999999999
2044,Celeste,XONE,94,6.8,2018,7.949999999999999
2045,Undertale,Switch,93,7.8,2018,8.450000000000001
2046,Super Smash Bros. Ultimate,Switch,93,8.7,2018,8.450000000000001
2047,Forza Horizon 4,XONE,92,7.8,2018,7.590909090909091
2048,Divinity: Original Sin II - Definitive Edition,XONE,92,7.9,2018,7.590909090909091
2049,Celeste,Switch,92,8.4,2018,7.590909090909091
2050,Divinity: Original Sin II - Definitive Edition,PS4,92,7.8,2018,7.590909090909091
2051,Bayonetta 2,Switch,92,8.5,2018,7.590909090909091
2052,INSIDE,Switch,91,8.4,2018,7.883333333333334
2053,Sonic Mania Plus,Switch,91,8.8,2018,7.883333333333334
2054,Dead Cells,XONE,91,8.2,2018,7.883333333333334
2055,Shadow of the Colossus,PS4,91,7.9,2018,7.883333333333334
2056,Celeste,PS4,91,6.8,2018,7.883333333333334
2057,NieR: Automata - Become as Gods Edition,XONE,90,9.1,2018,7.561538461538462
2058,Bastion,Switch,90,8.2,2018,7.561538461538462
2059,Monster Hunter: World,XONE,90,7.1,2018,7.561538461538462
2060,Hollow Knight,Switch,90,8.8,2018,7.561538461538462
2061,Monster Hunter: World,PS4,90,7.6,2018,7.561538461538462
2062,Astro Bot: Rescue Mission,PS4,90,8.9,2018,7.561538461538462
2063,Into the Breach,PC,90,7.7,2018,7.561538461538462
2064,Bayonetta + Bayonetta 2,Switch,90,8.7,2018,7.561538461538462
2065,Dead Cells,Switch,89,8.5,2018,8.109523809523811
2066,Into the Breach,Switch,89,7.9,2018,8.109523809523811
2067,Dead Cells,PC,89,7.8,2018,8.109523809523811
2068,Tetris Effect,PS4,89,7.5,2018,8.109523809523811
2069,Okami HD,Switch,89,8.7,2018,8.109523809523811
2070,Return of the Obra Dinn,PC,89,7.9,2018,8.109523809523811
2071,DUSK,PC,88,8.3,2018,7.602631578947368
2072,Hyper Light Drifter,Switch,88,8.0,2018,7.602631578947368
2073,The Banner Saga 3,XONE,88,8.0,2018,7.602631578947368
2074,Injustice 2: Legendary Edition,PS4,88,7.4,2018,7.602631578947368
2075,Owlboy,PS4,88,6.7,2018,7.602631578947368
2076,Monster Hunter: World,PC,88,6.5,2018,7.602631578947368
2077,Diablo III: Eternal Collection,Switch,88,8.0,2018,7.602631578947368
2078,Ikaruga,Switch,88,7.8,2018,7.602631578947368
2079,Pillars of Eternity II: Deadfire,PC,88,7.8,2018,7.602631578947368
2080,Celeste,PC,88,7.9,2018,7.602631578947368
2081,Forza Horizon 4,PC,88,7.6,2018,7.602631578947368
2082,Dragon Ball FighterZ,Switch,88,7.4,2018,7.602631578947368
2083,Hellblade: Senua's Sacrifice,XONE,88,7.1,2018,7.602631578947368
2084,Subnautica,PC,87,8.5,2018,7.755102040816328
2085,Dead Cells,PS4,87,7.6,2018,7.755102040816328
2086,Street Fighter V: Arcade Edition,PS4,87,6.8,2018,7.755102040816328
2087,Guacamelee! 2,Switch,87,8.3,2018,7.755102040816328
2088,Dragon Ball FighterZ,PS4,87,8.1,2018,7.755102040816328
2089,Assassin's Creed Odyssey,XONE,87,5.8,2018,7.755102040816328
2090,Marvel's Spider-Man,PS4,87,8.6,2018,7.755102040816328
2091,Monster Boy and the Cursed Kingdom,PS4,87,7.9,2018,7.755102040816328
2092,Unavowed,PC,87,7.9,2018,7.755102040816328
2093,Katamari Damacy REROLL,Switch,87,8.4,2018,7.755102040816328
2094,Owlboy,Switch,87,7.4,2018,7.755102040816328
2095,Velocity 2X,Switch,87,7.8,2018,7.755102040816328
2096,Sonic Mania Plus,PS4,87,8.0,2018,7.755102040816328
2097,Iconoclasts,PC,87,8.0,2018,7.755102040816328
2098,Iconoclasts,Switch,87,8.1,2018,7.755102040816328
2099,RimWorld,PC,86,9.0,2018,7.598305084745762
2100,Crypt of the NecroDancer: Nintendo Switch Edition,Switch,86,7.3,2018,7.598305084745762
2101,The Messenger,Switch,86,8.3,2018,7.598305084745762
2102,Donkey Kong Country: Tropical Freeze,Switch,86,8.7,2018,7.598305084745762
2103,Monster Boy and the Cursed Kingdom,Switch,86,8.5,2018,7.598305084745762
2104,Transistor,Switch,86,8.8,2018,7.598305084745762
2105,Shantae and the Pirate's Curse,Switch,86,8.2,2018,7.598305084745762
2106,Guacamelee! Super Turbo Championship Edition,Switch,86,7.9,2018,7.598305084745762
2107,Yakuza 0,PC,86,8.3,2018,7.598305084745762
2108,CrossCode,PC,86,8.2,2018,7.598305084745762
2109,Dragon Ball FighterZ,XONE,86,7.6,2018,7.598305084745762
2110,Destiny 2: Forsaken,XONE,86,5.3,2018,7.598305084745762
2111,Sid Meier's Civilization VI,Switch,86,8.0,2018,7.598305084745762
2112,Beat Saber,PS4,86,8.2,2018,7.598305084745762
2113,Warframe,Switch,86,8.5,2018,7.598305084745762
2114,Dragon Quest XI: Echoes of an Elusive Age,PS4,86,8.7,2018,7.598305084745762
2115,Football Manager 2019,PC,86,6.5,2018,7.598305084745762
2116,Assassin's Creed Odyssey,PC,86,5.7,2018,7.598305084745762
2117,Mini Metro,Switch,86,8.6,2018,7.598305084745762
2118,Dark Souls Remastered,XONE,86,6.7,2018,7.598305084745762
2119,Thronebreaker: The Witcher Tales,XONE,85,7.9,2018,7.315625000000002
2120,Call of Duty: Black Ops 4,XONE,85,4.0,2018,7.315625000000002
2121,Night in the Woods,Switch,85,7.4,2018,7.315625000000002
2122,Final Fantasy XV: Windows Edition,PC,85,8.1,2018,7.315625000000002
2123,DJMax Respect,PS4,85,7.8,2018,7.315625000000002
2124,Dragon Ball FighterZ,PC,85,7.6,2018,7.315625000000002
2125,Batman: The Enemy Within - Episode 5: Same Stitch,PC,85,7.6,2018,7.315625000000002
2126,Full Metal Furies,PC,85,7.6,2018,7.315625000000002
2127,Yakuza Kiwami 2,PS4,85,8.1,2018,7.315625000000002
2128,West of Loathing,Switch,85,8.1,2018,7.315625000000002
2129,Darkest Dungeon,Switch,85,8.1,2018,7.315625000000002
2130,Thronebreaker: The Witcher Tales,PC,85,7.9,2018,7.315625000000002
2131,PlayerUnknown's Battlegrounds,XONE,85,5.1,2018,7.315625000000002
2132,Moss,PS4,85,7.8,2018,7.315625000000002
2133,Monster Boy and the Cursed Kingdom,XONE,85,8.4,2018,7.315625000000002
2134,Radiant Historia: Perfect Chronology,3DS,85,8.6,2018,7.315625000000002
2135,428: Shibuya Scramble,PS4,85,7.4,2018,7.315625000000002
2136,Ni no Kuni II: Revenant Kingdom,PS4,84,7.5,2018,7.432954545454547
2137,Keep Talking and Nobody Explodes,Switch,84,8.1,2018,7.432954545454547
2138,Shantae: Half-Genie Hero - Ultimate Edition,Switch,84,8.2,2018,7.432954545454547
2139,F1 2018,PS4,84,7.7,2018,7.432954545454547
2140,The Banner Saga 3,Switch,84,8.4,2018,7.432954545454547
2141,Valkyria Chronicles 4,PS4,84,7.9,2018,7.432954545454547
2142,Valkyria Chronicles,Switch,84,8.9,2018,7.432954545454547
2143,Dark Souls Remastered,PS4,84,6.8,2018,7.432954545454547
2144,Sprint Vector,PC,84,7.2,2018,7.432954545454547
2145,Destiny 2: Forsaken,PC,84,5.9,2018,7.432954545454547
2146,Toki Tori 2 +,Switch,84,8.1,2018,7.432954545454547
2147,Bayonetta,Switch,84,8.2,2018,7.432954545454547
2148,Mega Man X Legacy Collection,Switch,84,8.7,2018,7.432954545454547
2149,F1 2018,XONE,84,8.0,2018,7.432954545454547
2150,SoulCalibur VI,XONE,84,4.8,2018,7.432954545454547
2151,Kingdom: Two Crowns,Switch,84,8.1,2018,7.432954545454547
2152,The Missing: JJ Macfield and the Island of Memories,XONE,84,6.2,2018,7.432954545454547
2153,Child of Light,Switch,84,8.4,2018,7.432954545454547
2154,Total War: WARHAMMER II - Rise of the Tomb Kings,PC,84,7.1,2018,7.432954545454547
2155,Frostpunk,PC,84,8.4,2018,7.432954545454547
2156,SoulCalibur VI,PS4,84,6.5,2018,7.432954545454547
2157,Guacamelee! 2,PC,84,7.6,2018,7.432954545454547
2158,Moonlighter,XONE,84,7.2,2018,7.432954545454547
2159,Danmaku Unlimited 3,Switch,84,7.8,2018,7.432954545454547
2160,Hitman 2,XONE,84,7.3,2018,7.432954545454547
2161,GRIS,PC,84,8.6,2018,7.432954545454547
2162,Super Meat Boy,Switch,84,8.1,2018,7.432954545454547
2163,Yoku's Island Express,PC,84,7.6,2018,7.432954545454547
2164,Dark Souls Remastered,PC,84,6.4,2018,7.432954545454547
2165,Just Shapes & Beats,Switch,83,8.7,2018,7.137777777777777
2166,Assassin's Creed Origins: The Curse of the Pharaohs,PS4,83,7.6,2018,7.137777777777777
2167,Two Point Hospital,PC,83,7.4,2018,7.137777777777777
2168,Lumines Remastered,Switch,83,8.1,2018,7.137777777777777
2169,Fortnite,Switch,83,5.2,2018,7.137777777777777
2170,Disgaea 1 Complete,PS4,83,7.5,2018,7.137777777777777
2171,Call of Duty: Black Ops 4,PS4,83,4.0,2018,7.137777777777777
2172,Final Fantasy XII: The Zodiac Age,PC,83,8.7,2018,7.137777777777777
2173,Guacamelee! 2,PS4,83,8.0,2018,7.137777777777777
2174,Valkyria Chronicles 4,PC,83,8.1,2018,7.137777777777777
2175,Overcooked! 2,XONE,83,6.2,2018,7.137777777777777
2176,Mega Man Legacy Collection,Switch,83,7.6,2018,7.137777777777777
2177,Dark Souls Remastered,Switch,83,7.9,2018,7.137777777777777
2178,Forgotton Anne,XONE,83,5.6,2018,7.137777777777777
2179,Call of Duty: Black Ops 4,PC,83,3.1,2018,7.137777777777777
2180,Prey: Mooncrash,PS4,83,7.0,2018,7.137777777777777
2181,The Elder Scrolls Online: Summerset,PC,83,5.8,2018,7.137777777777777
2182,The Forest,PC,83,7.3,2018,7.137777777777777
2183,Total War: WARHAMMER II - Curse of the Vampire Coast,PC,83,7.6,2018,7.137777777777777
2184,Yoku's Island Express,PS4,83,7.1,2018,7.137777777777777
2185,Yakuza 6: The Song of Life,PS4,83,8.3,2018,7.137777777777777
2186,NBA 2K19,XONE,83,2.7,2018,7.137777777777777
2187,Battle Chef Brigade,PS4,83,7.137777777777777,2018,7.137777777777777
2188,Octopath Traveler,Switch,83,8.6,2018,7.137777777777777
2189,Moonlighter,Switch,83,8.1,2018,7.137777777777777
2190,GRIS,Switch,83,8.8,2018,7.137777777777777
2191,FIFA 19,PS4,83,1.7,2018,7.137777777777777
2192,LIMBO,Switch,83,8.3,2018,7.137777777777777
2193,Street Fighter: 30th Anniversary Collection,PS4,83,6.8,2018,7.137777777777777
2194,The Messenger,PC,83,7.3,2018,7.137777777777777
2195,Overcooked! 2: Surf 'n' Turf,Switch,83,8.4,2018,7.137777777777777
2196,Spyro Reignited Trilogy,XONE,83,6.8,2018,7.137777777777777
2197,Dynasty Warriors 8: Xtreme Legends - Definitive Edition,Switch,83,8.5,2018,7.137777777777777
2198,FIFA 19,XONE,83,2.1,2018,7.137777777777777
2199,Owlboy,XONE,83,6.1,2018,7.137777777777777
2200,Iconoclasts,PS4,83,6.8,2018,7.137777777777777
2201,Flipping Death,Switch,83,7.9,2018,7.137777777777777
2202,Yoku's Island Express,XONE,83,7.6,2018,7.137777777777777
2203,Warhammer: Vermintide 2,XONE,83,5.5,2018,7.137777777777777
2204,Assassin's Creed Odyssey,PS4,83,6.0,2018,7.137777777777777
2205,F1 2018,PC,83,7.6,2018,7.137777777777777
2206,Yoku's Island Express,Switch,82,8.5,2018,7.2023809523809526
2207,Laser League,PS4,82,6.6,2018,7.2023809523809526
2208,Hitman 2,PC,82,7.2,2018,7.2023809523809526
2209,Shadow of the Tomb Raider,XONE,82,7.2,2018,7.2023809523809526
2210,Flat Heroes,Switch,82,8.2,2018,7.2023809523809526
2211,Horizon Chase Turbo,Switch,82,8.3,2018,7.2023809523809526
2212,Destiny 2: Forsaken,PS4,82,6.3,2018,7.2023809523809526
2213,NHL 19,XONE,82,6.2,2018,7.2023809523809526
2214,Magic: The Gathering Arena,PC,82,3.7,2018,7.2023809523809526
2215,Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,Switch,82,8.0,2018,7.2023809523809526
2216,Valkyria Chronicles 4,Switch,82,8.7,2018,7.2023809523809526
2217,Prey: Mooncrash,XONE,82,6.5,2018,7.2023809523809526
2218,Hitman 2,PS4,82,8.5,2018,7.2023809523809526
2219,The Banner Saga 3,PC,82,7.6,2018,7.2023809523809526
2220,Far Cry 5,XONE,82,6.7,2018,7.2023809523809526
2221,Salt and Sanctuary,Switch,82,8.1,2018,7.2023809523809526
2222,Pro Evolution Soccer 2019,XONE,82,7.1,2018,7.2023809523809526
2223,Wandersong,PC,82,7.5,2018,7.2023809523809526
2224,Spyro Reignited Trilogy,PS4,82,8.1,2018,7.2023809523809526
2225,Sprint Vector,PS4,82,7.5,2018,7.2023809523809526
2226,Splatoon 2: Octo Expansion,Switch,82,8.2,2018,7.2023809523809526
2227,Bloodstained: Curse of the Moon,Switch,82,8.5,2018,7.2023809523809526
2228,Freedom Planet,Switch,82,8.4,2018,7.2023809523809526
2229,Ys VIII: Lacrimosa of DANA,Switch,82,8.8,2018,7.2023809523809526
2230,MLB The Show 18,PS4,82,6.4,2018,7.2023809523809526
2231,Toki Tori,Switch,82,7.9,2018,7.2023809523809526
2232,Warhammer: Vermintide 2,PC,82,7.5,2018,7.2023809523809526
2233,NBA 2K19,PS4,82,2.5,2018,7.2023809523809526
2234,Ashen,PC,82,5.8,2018,7.2023809523809526
2235,Victor Vran: Overkill Edition,Switch,82,7.8,2018,7.2023809523809526
2236,Mega Man 11,PS4,82,8.0,2018,7.2023809523809526
2237,Captain Toad: Treasure Tracker,Switch,82,8.0,2018,7.2023809523809526
2238,Burnout Paradise Remastered,PS4,82,6.7,2018,7.2023809523809526
2239,Fell Seal: Arbiter's Mark,PC,82,7.0,2018,7.2023809523809526
2240,Wreckfest,PC,81,7.4,2018,7.274757281553397
2241,Dragon Quest Builders,Switch,81,8.2,2018,7.274757281553397
2242,Atelier Arland Series Deluxe Pack,PS4,81,7.274757281553397,2018,7.274757281553397
2243,Slime-san: Superslime Edition,PS4,81,6.5,2018,7.274757281553397
2244,Super One More Jump,Switch,81,8.4,2018,7.274757281553397
2245,The Sims 4: Seasons,PC,81,6.5,2018,7.274757281553397
2246,Super Mega Baseball 2,XONE,81,7.1,2018,7.274757281553397
2247,World of Final Fantasy Maxima,XONE,81,7.8,2018,7.274757281553397
2248,The Lion's Song,Switch,81,8.0,2018,7.274757281553397
2249,Unravel Two,XONE,81,7.1,2018,7.274757281553397
2250,Overcooked! 2,Switch,81,8.1,2018,7.274757281553397
2251,Wandersong,Switch,81,8.4,2018,7.274757281553397
2252,The Elder Scrolls V: Skyrim VR,PC,81,6.8,2018,7.274757281553397
2253,Overcooked! 2,PS4,81,7.7,2018,7.274757281553397
2254,R-Type Dimensions EX,Switch,81,8.0,2018,7.274757281553397
2255,WindJammers,Switch,81,8.4,2018,7.274757281553397
2256,Madden NFL 19,XONE,81,3.0,2018,7.274757281553397
2257,Life is Strange 2: Episode 1 - Roads,PS4,81,6.0,2018,7.274757281553397
2258,CHUCHEL,PC,81,6.8,2018,7.274757281553397
2259,Timespinner,PS4,81,6.2,2018,7.274757281553397
2260,Ni no Kuni II: Revenant Kingdom,PC,81,6.9,2018,7.274757281553397
2261,Laser League,XONE,81,7.3,2018,7.274757281553397
2262,Minit,PS4,81,7.0,2018,7.274757281553397
2263,Moonlighter,PS4,81,7.2,2018,7.274757281553397
2264,Hand of Fate 2,Switch,81,8.3,2018,7.274757281553397
2265,Far Cry 5,PS4,81,6.8,2018,7.274757281553397
2266,Street Fighter: 30th Anniversary Collection,Switch,81,7.7,2018,7.274757281553397
2267,Aragami: Shadow Edition,XONE,81,6.2,2018,7.274757281553397
2268,Ys Origin,XONE,81,6.8,2018,7.274757281553397
2269,The Darkside Detective,Switch,81,8.2,2018,7.274757281553397
2270,Battlefield V,PC,81,2.9,2018,7.274757281553397
2271,Katamari Damacy REROLL,PC,81,8.0,2018,7.274757281553397
2272,Lumines Remastered,XONE,81,7.274757281553397,2018,7.274757281553397
2273,Subnautica,XONE,81,8.3,2018,7.274757281553397
2274,Rogue Legacy,Switch,80,8.3,2018,7.205932203389832
2275,Youropa,PC,80,7.8,2018,7.205932203389832
2276,ABZU,Switch,80,8.4,2018,7.205932203389832
2277,SoulCalibur VI,PC,80,4.9,2018,7.205932203389832
2278,Pinball FX3: Bethesda Pinball,Switch,80,7.6,2018,7.205932203389832
2279,Subnautica,PS4,80,7.6,2018,7.205932203389832
2280,Transpose,PS4,80,7.205932203389832,2018,7.205932203389832
2281,Shin Megami Tensei: Strange Journey Redux,3DS,80,3.3,2018,7.205932203389832
2282,N++,Switch,80,8.2,2018,7.205932203389832
2283,"Guns, Gore & Cannoli 2",PC,80,7.7,2018,7.205932203389832
2284,The Banner Saga 1,Switch,80,8.1,2018,7.205932203389832
2285,Xenoblade Chronicles 2: Torna ~ The Golden Country,Switch,80,8.6,2018,7.205932203389832
2286,South Park: The Fractured But Whole,Switch,80,8.0,2018,7.205932203389832
2287,Life is Strange: Before the Storm - Farewell,PS4,80,7.4,2018,7.205932203389832
2288,OkunoKA,Switch,80,8.1,2018,7.205932203389832
2289,The Gardens Between,PC,80,7.1,2018,7.205932203389832
2290,Mega Man X Legacy Collection 1 + 2,PS4,80,7.6,2018,7.205932203389832
2291,The Banner Saga 2,Switch,80,8.5,2018,7.205932203389832
2292,Life is Strange 2: Episode 1 - Roads,PC,80,5.5,2018,7.205932203389832
2293,Mega Man X Legacy Collection 1 + 2,Switch,80,8.4,2018,7.205932203389832
2294,Monster Hunter Generations Ultimate,Switch,80,8.4,2018,7.205932203389832
2295,Mutant Year Zero: Road to Eden,XONE,80,7.9,2018,7.205932203389832
2296,The Jackbox Party Pack 5,PS4,80,7.205932203389832,2018,7.205932203389832
2297,Mega Man 11,Switch,80,8.4,2018,7.205932203389832
2298,Octahedron,PS4,80,6.1,2018,7.205932203389832
2299,This War of Mine: Complete Edition,Switch,80,8.1,2018,7.205932203389832
2300,Rogue Aces,Switch,80,7.3,2018,7.205932203389832
2301,NHL 19,PS4,80,5.1,2018,7.205932203389832
2302,The Red Strings Club,PC,80,7.5,2018,7.205932203389832
2303,Street Fighter: 30th Anniversary Collection,XONE,80,7.4,2018,7.205932203389832
