,name,year_x,metascore,userscore,openscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,goty
1395,Mario Kart 8 Deluxe,2017,92.0,8.6,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,Hollow Knight,2017,88.5,8.9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,Shovel Knight: Treasure Trove,2017,91.0,8.1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,DUSK,2017,88.0,8.3,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,Paradigm,2017,85.0,7.6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,Horizon Zero Dawn,2017,89.0,8.4,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1401,Lone Echo,2017,89.0,7.8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,XCOM 2: War of the Chosen,2017,88.0,7.8,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1403,What Remains of Edith Finch,2017,89.25,7.925,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Okami HD,2017,88.75,8.274999999999999,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Final Fantasy XIV: Stormblood,2017,88.0,8.399999999999999,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1406,Nioh,2017,88.0,8.5,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1407,SteamWorld Dig 2,2017,86.5,8.6,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Cuphead,2017,87.0,8.3,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Robo Recall,2017,85.0,7.8,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Injustice 2,2017,87.33333333333331,7.999999999999999,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Sonic Mania,2017,85.0,8.433333333333334,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Metroid: Samus Returns,2017,85.0,8.8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Yakuza 0,2017,85.5,8.350000000000001,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Star Wars Pinball,2017,79.0,6.666666666666668,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,F1 2017,2017,86.33333333333331,7.366666666666667,86,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1416,Finding Paradise,2017,81.0,8.3,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1417,Shovel Knight: Specter of Torment,2017,84.0,7.9,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Polybius,2017,84.0,7.3,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Night in the Woods,2017,86.66666666666669,7.333333333333332,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,The Legend of Heroes: Trails in the Sky the 3rd,2017,83.0,7.7,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1421,Rayman Legends: Definitive Edition,2017,84.0,8.4,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Azure Striker Gunvolt: Striker Pack,2017,82.0,7.8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,Uncharted: The Lost Legacy,2017,84.0,7.9,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,Forza Motorsport 7,2017,84.0,5.1,85,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1425,Final Fantasy XII: The Zodiac Age,2017,84.66666666666667,8.5,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1426,Wipeout: Omega Collection,2017,85.0,8.1,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,Gorogoa,2017,83.5,8.2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Statik,2017,84.0,7.8,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Galactic Civilizations III: Crusade,2017,85.0,6.7,85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1430,Rakuen,2017,84.0,8.2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,Zero Escape: The Nonary Games,2017,87.0,8.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Battlerite,2017,85.0,7.3,85,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1433,Pillars of Eternity: Complete Edition,2017,84.33333333333333,5.966666666666666,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1434,Dragon Quest VIII: Journey of the Cursed King,2017,85.0,8.4,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1435,West of Loathing,2017,86.0,7.8,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1436,Mario + Rabbids: Kingdom Battle,2017,85.0,8.5,85,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1437,Assassin's Creed Origins,2017,83.33333333333333,7.133333333333333,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,Disgaea 5 Complete,2017,81.0,8.4,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1439,Danmaku Unlimited 3,2017,84.0,7.8,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Pyre,2017,83.5,7.85,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1441,Ys VIII: Lacrimosa of DANA,2017,83.5,8.55,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1442,Mutant Mudds Collection,2017,85.0,8.4,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,Hotline Miami Collection,2017,82.0,8.3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,DiRT 4,2017,83.0,6.7,84,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1445,Fire Emblem Echoes: Shadows of Valentia,2017,81.0,8.6,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1446,Destiny 2,2017,85.0,4.366666666666666,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,Nioh: Complete Edition,2017,84.0,6.8,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1448,Horizon Zero Dawn: The Frozen Wilds,2017,83.0,7.8,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1449,FIFA 18,2017,79.0,3.8,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1450,Danganronpa 1-2 Reload,2017,83.0,8.1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Hellblade: Senua's Sacrifice,2017,82.75,7.475,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1452,Puyo Puyo Tetris,2017,82.0,7.8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,Splatoon 2,2017,83.0,8.5,83,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1454,Steel Division: Normandy 44,2017,83.0,7.5,83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1455,The Sims 4: Cats & Dogs,2017,80.0,4.6,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1456,Chess Ultra,2017,79.0,7.3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,Xenoblade Chronicles 2,2017,83.0,8.7,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1458,Battle Chef Brigade,2017,82.0,7.7897435897435905,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Linelight,2017,77.0,5.5,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,BYE-BYE BOXBOY!,2017,83.0,7.8,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Thimbleweed Park,2017,84.0,7.824999999999998,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Danganronpa V3: Killing Harmony,2017,80.5,7.85,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Splasher,2017,81.0,7.6,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Middle-earth: Shadow of War,2017,78.66666666666667,3.8666666666666663,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Guild Wars 2: Path of Fire,2017,83.0,7.5,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1466,Dishonored: Death of the Outsider,2017,82.33333333333333,6.8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Mario & Luigi: Superstar Saga + Bowser's Minions,2017,81.0,8.4,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1468,Tekken 7,2017,81.66666666666667,6.633333333333333,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Hand of Fate 2,2017,81.25,7.95,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Pro Evolution Soccer 2018,2017,82.0,6.866666666666667,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1471,Yakuza Kiwami,2017,80.0,8.2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,South Park: The Fractured But Whole,2017,81.0,7.6,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1473,Rumu,2017,79.0,7.8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,Endless Space 2,2017,80.0,7.8,82,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1475,Fire Pro Wrestling World,2017,79.0,7.3,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1476,Project CARS 2,2017,83.33333333333333,6.2333333333333325,82,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1477,The End Is Nigh,2017,82.0,7.75,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,Faeria,2017,81.0,7.7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Madden NFL 18,2017,82.0,3.95,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1480,Golf Story,2017,78.0,8.3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Battle Brothers,2017,80.0,7.7,81,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1482,Nioh: Bloodshed's End,2017,85.0,6.7,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1483,Fallout 4 VR,2017,78.0,5.1,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1484,Etrian Odyssey V: Beyond the Myth,2017,80.0,7.9,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1485,Reigns: Her Majesty,2017,81.0,7.1,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1486,The Sexy Brutale,2017,78.25,6.824999999999998,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,Stellaris: Utopia,2017,82.0,7.8,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1488,Bleed 2,2017,80.33333333333333,7.2,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,Gravity Rush 2,2017,80.0,8.1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,L.A. Noire: The VR Case Files,2017,82.0,6.6,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Sundered: Eldritch Edition,2017,76.0,7.7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,Prey,2017,81.66666666666667,7.900000000000001,81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1493,Pinball FX3,2017,80.0,6.55,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,Dark Souls III: The Ringed City,2017,82.0,8.149999999999999,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1495,Ode,2017,75.0,6.7,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1496,Hakuoki: Kyoto Winds,2017,83.0,7.5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,The Elder Scrolls: Legends,2017,80.0,5.5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Football Manager 2018,2017,82.0,5.8,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1499,Raw Data,2017,87.0,6.6,80,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Torment: Tides of Numenera,2017,78.66666666666667,6.833333333333332,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1501,Stories Untold,2017,81.0,7.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Pokken Tournament DX,2017,79.0,7.5,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,Little Red Lie,2017,77.0,3.7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Tales of Berseria,2017,79.5,6.7,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1505,20XX,2017,77.0,7.8,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Crash Bandicoot N. Sane Trilogy,2017,78.25,8.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,Slime-san,2017,82.0,8.4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Subsurface Circular,2017,79.0,7.8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,NBA 2K18,2017,79.66666666666667,2.5,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1510,Battle Chasers: Nightwar,2017,79.25,7.175000000000002,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1511,Life is Strange: Before the Storm,2017,77.0,7.85,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,Chaos;Child,2017,76.0,8.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Tooth and Tail,2017,80.0,7.5,80,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1514,The Evil Within 2,2017,79.33333333333333,8.833333333333334,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Antihero,2017,81.0,6.9,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1516,Fast RMX,2017,81.0,7.9,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1517,Wonder Boy: The Dragon's Trap,2017,79.33333333333333,7.899999999999999,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,She Remembered Caterpillars,2017,79.0,6.949999999999998,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Children of Zodiarcs,2017,77.0,6.7,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1520,Albion Online,2017,72.0,4.5,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1521,Apollo Justice: Ace Attorney,2017,77.0,7.9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Blossom Tales: The Sleeping King,2017,80.0,8.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Crawl,2017,76.0,7.8,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1524,Fight'N Rage,2017,77.0,6.7843750000000025,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,RiME,2017,76.0,6.95,79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1526,Super Hydorah,2017,82.0,6.898170731707316,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Ys Origin,2017,79.0,6.75,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1528,Rising Storm 2: Vietnam,2017,81.0,7.6,79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,Monster Hunter Stories,2017,79.0,8.1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1530,Purrfect Date,2017,72.0,4.6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Life is Strange: Before the Storm - Episode 2: Brave New World,2017,79.0,8.1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,Shooty Fruity,2017,79.0,6.5,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Darkest Dungeon: The Crimson Court,2017,82.0,6.3,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1534,Little Nightmares,2017,80.66666666666667,7.933333333333333,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Blaster Master Zero,2017,78.0,7.6,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,Figment,2017,76.0,7.7,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,High Hell,2017,79.0,7.0,79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,The Disney Afternoon Collection,2017,76.66666666666667,6.3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Drifting Lands,2017,71.0,6.6285024154589465,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Style Savvy: Styling Star,2017,80.0,7.2,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1541,Call of Duty: Infinite Warfare - Sabotage,2017,76.0,1.7,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,Life is Strange: Before the Storm - Episode 1: Awake,2017,79.0,7.833333333333332,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,The Metronomicon: Slay the Dance Floor,2017,79.0,6.9,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,Cosmic Star Heroine,2017,77.0,7.433333333333333,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1545,Master X Master,2017,76.0,7.7,78,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1546,Embers of Mirrim,2017,76.5,7.1805803571428575,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,Yomawari: Midnight Shadows,2017,77.0,6.8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,Observer,2017,79.33333333333333,7.533333333333334,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,Everybody's Golf,2017,78.0,7.7,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1550,Call of Duty: WWII,2017,77.33333333333333,3.9666666666666655,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Ever Oasis,2017,76.0,8.1,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1552,Halo Wars 2,2017,74.5,5.9,78,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1553,Lode Runner Legacy,2017,74.0,7.5,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,The Long Dark,2017,75.66666666666667,7.8,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1555,X-Morph: Defense,2017,75.0,7.6,78,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1556,Bomber Crew,2017,74.66666666666667,6.8,78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1557,The Legend of Zelda: Breath of the Wild - The Master Trials,2017,78.0,7.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Vanquish,2017,78.0,8.8,78,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1559,A Hat in Time,2017,77.33333333333333,8.166666666666666,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,LocoRoco 2 Remastered,2017,79.0,6.9,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,The Elder Scrolls Online: Morrowind,2017,76.0,6.133333333333333,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1562,Battlestar Galactica Deadlock,2017,76.5,7.101152073732719,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1563,Heat Signature,2017,79.0,7.5,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Shadow Bug,2017,75.0,5.8,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Sniper Elite 4,2017,78.66666666666667,7.066666666666666,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,ECHO,2017,75.5,6.95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Super Rude Bear Resurrection,2017,78.0,5.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Battlefield 1: They Shall Not Pass,2017,76.0,5.0,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Nidhogg 2,2017,76.0,6.666666666666668,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Tacoma,2017,78.0,6.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Aaero,2017,78.5,5.8,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Forma.8,2017,78.0,5.3,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Sine Mora EX,2017,77.0,7.458014184397165,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,Cattails,2017,75.0,7.3,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1575,The Inner World: The Last Wind Monk,2017,79.0,6.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,2064: Read Only Memories,2017,76.0,3.4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,Candleman,2017,78.0,7.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,Graceful Explosion Machine,2017,76.0,7.4234090909090895,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,LawBreakers,2017,76.0,6.15,77,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1580,Deus Ex: Mankind Divided - A Criminal Past,2017,81.0,6.6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,Kingdoms and Castles,2017,72.0,7.5,77,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1582,Darkwood,2017,78.5,7.625,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,For Honor,2017,77.66666666666667,5.7333333333333325,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Culdcept Revolt,2017,74.0,8.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,Ruiner,2017,74.33333333333333,7.466666666666666,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Milkmaid of the Milky Way,2017,74.0,7.1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Herald: An Interactive Period Drama,2017,77.0,7.061160714285713,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Serious Sam's Bogus Detour,2017,76.0,8.3,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,NHL 18,2017,76.0,3.7,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1590,Slayaway Camp: Butcher's Cut,2017,79.0,7.9,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,Ittle Dew 2+,2017,77.0,7.9,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1592,Super Cloudbuilt,2017,76.0,7.3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,Flinthook,2017,78.0,7.35,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,Zwei: The Ilvard Insurrection,2017,79.0,7.3,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1595,Sundered,2017,72.0,7.25,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,Demon Gaze II,2017,73.0,6.6,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1597,Shadows of Adam,2017,78.0,6.9,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1598,Victor Vran: Overkill Edition,2017,79.0,7.366666666666667,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1599,Immortal Redneck,2017,73.75,7.324999999999998,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Toukiden 2,2017,77.0,7.5,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1601,Gran Turismo Sport,2017,75.0,6.1,76,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1602,Just Dance 2018,2017,73.0,5.65,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Cat Quest,2017,75.66666666666667,7.433333333333334,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,Story of Seasons: Trio of Towns,2017,74.0,8.1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1605,Bridge Constructor Portal,2017,76.0,5.675,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1606,A Normal Lost Phone,2017,72.0,7.05,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1607,Ashes Cricket,2017,73.0,7.5,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1608,Rock of Ages 2: Bigger & Boulder,2017,77.0,7.449999999999998,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,.hack//G.U. Last Recode,2017,72.5,7.65,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Hob,2017,77.5,7.449999999999998,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,The Elder Scrolls V: Skyrim VR,2017,79.0,7.4,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1612,Star Trek: Bridge Crew,2017,76.5,7.3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Slime Rancher,2017,81.0,7.7,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Gigantic,2017,75.0,8.350000000000001,75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1615,Dungeons 3,2017,75.0,7.5,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1616,Mushroom Wars 2,2017,72.0,7.4,75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
