,openscore,name,platform,year
0,92,Uncharted 4: A Thief's End,PS4,2016
1,92,The Witcher 3: Wild Hunt - Blood and Wine,"PS4, XB1, PC",2016
2,91,Hearthstone: Whispers of the Old Gods,PC,2016
3,91,INSIDE,"PS4, XB1, PC",2016
4,91,Overwatch,"PS4, XB1, PC",2016
5,90,Forza Horizon 3,"XB1, PC",2016
6,90,DoDonPachi Resurrection,PC,2016
7,90,Out of the Park Baseball 17,PC,2016
8,90,Kentucky Route Zero: Act IV,PC,2016
9,90,Stardew Valley,"PS4, XB1, PC, Switch",2016
10,89,Sid Meier's Civilization VI,PC,2016
11,89,Rez Infinite,"PS4, PC",2016
12,88,Rez Infinite (VR),PSVR,2016
13,88,Dark Souls III,"PS4, XB1, PC",2016
14,88,Stephen's Sausage Roll,PC,2016
15,88,Gotta Protectors,3DS,2016
16,88,World of Warcraft: Legion,PC,2016
17,88,Owlboy,"PS4, XB1, PC, Switch",2016
18,88,Odin Sphere Leifthrasir,"PS4, Vita",2016
19,88,Keep Talking and Nobody Explodes (VR),"Oculus, PSVR",2016
20,87,NBA 2K17,"PS4, XB1, PC",2016
21,87,Battlefield 1,"PS4, XB1, PC",2016
22,87,Titanfall 2,"PS4, XB1, PC",2016
23,87,XCOM 2,"PS4, XB1, PC",2016
24,87,Steins;Gate (Steam Edition),PC,2016
25,87,Pokémon Sun and Moon,3DS,2016
26,87,Mortal Kombat XL,"PS4, XB1",2016
27,87,Rise Of The Tomb Raider: 20 Year Celebration,"PS4, XB1, PC",2016
28,86,Fire Emblem Fates: Conquest,3DS,2016
29,86,Picross 3D Round 2,3DS,2016
30,86,Danganronpa: Trigger Happy Havoc (PC Edition),PC,2016
31,86,Ori and the Blind Forest: Definitive Edition,"XB1, PC, Switch",2016
32,86,Ratchet & Clank,PS4,2016
33,86,Dishonored 2,"PS4, XB1, PC",2016
34,86,Rise of the Tomb Raider - PC Edition,PC,2016
35,86,Total War: Warhammer,PC,2016
36,86,The Witness,"PS4, XB1, PC",2016
37,86,Valkyria Chronicles Remastered,PS4,2016
38,85,MLB 16: The Show,PS4,2016
39,85,Monster Hunter Generations,3DS,2016
40,85,Starbound,PC,2016
41,85,Doom,"PS4, XB1, PC",2016
42,85,Pony Island,PC,2016
43,85,Forza Horizon 3 - Blizzard Mountain,"XB1, PC",2016
44,85,Fire Emblem Fates: Birthright,3DS,2016
45,85,Shin Megami Tensei IV: Apocalypse,3DS,2016
46,85,The Legend of Zelda: Twilight Princess HD,Wii-U,2016
47,85,Killer Instinct: Season 3,"XB1, PC",2016
48,85,Thumper (VR),PSVR,2016
49,85,Day of the Tentacle Remastered,"PS4, PC, Vita",2016
50,85,Planet Coaster,PC,2016
51,85,Danganronpa 2: Goodbye Despair (PC Edition),PC,2016
52,85,BlazBlue: Central Fiction,PS4,2016
53,84,Enter the Gungeon,"PS4, PC",2016
54,84,Duskers,PC,2016
55,84,VA-11 Hall-A: Cyberpunk Bartender Action,PC,2016
56,84,Guilty Gear Xrd Revelator,"PS4, PC",2016
57,84,Hitman - The Complete First Season,"PS4, XB1, PC",2016
58,84,Steins;Gate 0,"PS4, Vita",2016
59,84,Ashes of the Singularity: Escalation,PC,2016
60,84,Thumper,"PS4, XB1, PC",2016
61,84,Tadpole Treble,"Wii-U, PC",2016
62,84,Darkest Dungeon,"PS4, PC",2016
63,84,BioShock: The Collection,"PS4, XB1, PC",2016
64,84,XCOM: Enemy Unknown Plus,Vita,2016
65,84,Slayaway Camp,PC,2016
66,84,Hyper Light Drifter,"PS4, XB1, Wii-U, PC",2016
67,84,Final Fantasy IX (Steam Edition),PC,2016
68,84,Candle,PC,2016
69,84,Fire Emblem Fates: Revelation,3DS,2016
70,84,ZEN Pinball 2: Star Wars: The Force Awakens,PC,2016
71,84,Kirby: Planet Robobot,3DS,2016
72,84,Severed,"Wii-U, 3DS, Vita, Switch",2016
73,84,Aliens vs. Pinball,"PS4, XB1, PC, Vita",2016
74,83,Dragon Quest Builders,PS4,2016
75,83,Starward Rogue,PC,2016
76,83,The Gallery - Episode 1: Call of the Starseed (VR),Vive,2016
77,83,Highway Blossoms,PC,2016
78,83,FIFA 17,"PS4, XB1, PC",2016
79,83,Lara Croft Go,"PS4, PC, Vita",2016
80,83,Tokyo Mirage Sessions #FE,Wii-U,2016
81,83,Hearts of Iron IV,PC,2016
82,83,Shadow Tactics: Blades of the Shogun,"PS4, XB1, PC",2016
83,83,Gears of War 4,"XB1, PC",2016
84,83,Salt and Sanctuary,"PS4, XB1, PC, Vita",2016
85,83,Pro Evolution Soccer 2017,"PS4, XB1, PC",2016
86,83,Grim Dawn,PC,2016
87,83,Dragon Quest VII: Fragments of the Forgotten Past,3DS,2016
88,83,Phantom Brave PC,PC,2016
89,83,Madden NFL 17,"PS4, XB1",2016
90,83,Pocket Card Jockey,3DS,2016
91,83,Maldita Castilla EX - Cursed Castile,"PS4, XB1, PC, 3DS",2016
92,83,Bravely Second: End Layer,3DS,2016
93,83,I Expect You To Die,"Oculus, PSVR",2016
94,83,Call of Duty 4: Modern Warfare Remastered,"XB1, PS4, PC",2016
95,83,Devil Daggers,PC,2016
96,83,RunGunJumpGun,PC,2016
97,82,FRU,XB1,2016
98,82,The Banner Saga 2,"PS4, XB1, PC",2016
99,82,SpeedRunners,"PS4, XB1, PC",2016
100,82,Quadrilateral Cowboy,PC,2016
101,82,The Legend of Heroes: Trails of Cold Steel II,Vita,2016
102,82,Watch Dogs 2,"PS4, XB1, PC",2016
103,82,SUPERHOT (VR),"Oculus, PSVR, Vive",2016
104,82,SUPERHOT,"XB1, PC",2016
105,82,The Metronomicon,PC,2016
106,82,Resident Evil 4 HD (Console Edition),"XB1, PS4",2016
107,82,Kelvin and the Infamous Machine,PC,2016
108,82,Motorsport Manager,PC,2016
109,82,Sorcery! Part 4,PC,2016
110,82,Orwell - Keeping an Eye on You,PC,2016
111,82,Phoenix Wright: Ace Attorney - Spirit of Justice,3DS,2016
112,82,Hitman - Episode 2: Sapienza,"PS4, XB1, PC",2016
113,82,Dying Light: The Following,"PS4, XB1, PC",2016
114,82,Nelly Cootalot – The Fowl Fleet,PC,2016
115,82,UNDER NIGHT IN-BIRTH Exe:Late,PC,2016
116,82,Hitman - Episode 6: Hokkaido,"PS4, XB1, PC",2016
117,82,Zero Time Dilemma,"PS4, PC, 3DS, Vita",2016
118,82,Move or Die,PC,2016
119,82,Rabi-Ribi,PC,2016
120,82,Deus Ex: Mankind Divided,"PS4, XB1, PC",2016
121,81,F1 2016,"PS4, XB1, PC",2016
122,81,Stellaris,PC,2016
123,81,Offworld Trading Company,PC,2016
124,81,Project Highrise,PC,2016
125,81,Football Manager 2017,PC,2016
126,81,"That Dragon, Cancer",PC,2016
127,81,Oxenfree,"PS4, XB1, PC",2016
128,81,Final Fantasy VII (2016 remaster),PS4,2016
129,81,Atlas Reactor,PC,2016
130,81,Xanadu Next,PC,2016
131,81,Plants vs. Zombies: Garden Warfare 2,"PS4, XB1, PC",2016
132,81,Tumblestone,"PS4, XB1, Wii-U, PC",2016
133,81,Dead Rising 2 HD,"PS4, XB1",2016
134,81,Transport Fever,PC,2016
135,81,Rhythm Heaven Megamix 3DS,3DS,2016
136,81,Shantae: Half-Genie Hero,"PS4, XB1, Wii-U, PC, Vita, Switch",2016
137,81,The Last Guardian,PS4,2016
138,81,Inversus,"PS4, PC",2016
139,81,Videoball,"PS4, XB1, PC",2016
140,81,Hover Junkers (VR),Vive,2016
141,81,Battlefleet Gothic: Armada,PC,2016
142,81,Final Fantasy XV,"PS4, XB1, PC",2016
143,81,Tyranny,PC,2016
144,81,Lego Dimensions: Ghostbusters Story Pack,"PS4, XB1, Wii-U",2016
145,80,The Elder Scrolls V: Skyrim - Special Edition,"PS4, XB1, PC",2016
146,80,King's Quest - Chapter 3: Once Upon a Climb,"PS4, XB1, PC",2016
147,80,Firewatch,"PS4, PC, XB1",2016
148,80,"Gremlins, Inc.",PC,2016
149,80,Darknet (VR),"Oculus, PSVR",2016
150,80,Kathy Rain,PC,2016
151,80,Dreii,PC,2016
152,80,DEADBOLT,PC,2016
153,80,Oculus Rift,Oculus,2016
154,80,Gundam Breaker 3,"PS4, Vita",2016
155,80,Overfall,PC,2016
156,80,Wasted,PC,2016
157,80,XCOM 2 - Shen's Last Gift,PC,2016
158,80,Art of Balance,PS4,2016
159,80,Avadon 3: The Warborn,PC,2016
160,80,Total War: Warhammer - The King And The Warlord,PC,2016
161,80,The Sims 4: City Living,PC,2016
162,80,Creepy Castle,PC,2016
163,80,Tethered (VR),PSVR,2016
164,80,Dragon's Dogma: Dark Arisen,"PS4, XB1, PC",2016
165,80,Naruto Shippuden: Ultimate Ninja Storm 4,"PS4, XB1, PC",2016
166,80,Chronos (VR),Oculus,2016
167,80,OlliOlli2: XL Edition,"PS4, XB1, PC, Vita",2016
168,80,Pinball FX2 (VR),"Oculus, PSVR",2016
169,80,OneShot,PC,2016
170,80,Abzu,"PS4, PC",2016
171,80,Reigns,PC,2016
172,80,King's Quest - Episode 5: The Good Knight,"PS4, XB1, PC",2016
173,80,Hatsune Miku: Project Diva X,"PS4, Vita",2016
174,80,Pillar of Eternity: The White March - Part 2,PC,2016
175,79,Overcooked,"PS4, XB1, PC",2016
176,79,The King of Fighters XIV,PS4,2016
177,79,NHL 17,"PS4, XB1",2016
178,79,Chime Sharp,"PS4, XB1, PC",2016
179,79,BOXBOXBOY!,3DS,2016
180,79,Corpse Party - 3DS Edition,3DS,2016
181,79,The Walking Dead: A New Frontier - Episodes 1 & 2 - Ties That Bind,"PS4, XB1, PC",2016
182,79,Brigador,PC,2016
183,79,Noitu Love: Devolution (Nintendo Edition),"Wii-U, 3DS",2016
184,79,PAC-MAN 256,"PS4, XB1, PC",2016
185,79,Echoes Of Aetheria,PC,2016
186,79,Pinball FX - Bethesda Pinball,"PS4, XB1, PC, Switch",2016
187,79,Fallout 4: Far Harbor,"PS4, XB1, PC",2016
188,79,Ultimate Chicken Horse,"PS4, XB1, PC",2016
189,79,Master of Orion,PC,2016
190,79,This War of Mine: The Little Ones,"PS4, XB1",2016
191,79,The Bug Butcher,"PS4, PC",2016
192,79,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,Vita,2016
193,79,Homeworld: Deserts of Kharak,PC,2016
194,79,King’s Quest: The Complete Collection,"PS4, XB1, PC",2016
195,79,Gravity Rush Remastered,PS4,2016
196,79,Total War: WARHAMMER - Realm of The Wood Elves,PC,2016
197,79,Alienation,PS4,2016
198,79,Rock Band Rivals Expansion,"XB1, PS4",2016
199,79,Hue,"PS4, XB1, Wii-U, PC, Vita",2016
200,79,Skylanders Imaginators,"PS4, XB1, Wii-U, Switch",2016
201,79,Tom Clancy's The Division,"PS4, XB1, PC",2016
202,78,Worms W.M.D,"PS4, XB1, PC, Switch",2016
203,78,Audioshield (VR),Vive,2016
204,78,PAC-MAN Championship Edition 2,"PS4, XB1, PC",2016
205,78,The Jackbox Party Pack 3,"PS4, XB1, PC",2016
206,78,Momodora: Reverie Under the Moonlight,"PS4, XB1, PC",2016
207,78,Zombie Night Terror,PC,2016
208,78,Death Road to Canada,"PS4, XB1, PC, Switch",2016
209,78,ACA NEOGEO METAL SLUG,PS4,2016
210,78,Samorost 3,PC,2016
211,78,Halo Wars: Definitive Edition,"XB1, PC",2016
212,78,Ultimate Marvel vs. Capcom 3 (HD Edition),"PS4, XB1, PC",2016
213,78,World of Final Fantasy,"PS4, Vita, PC",2016
214,78,The Aquatic Adventure of the Last Human,PC,2016
215,78,Call Of Duty: Black Ops III - Awakening,"PS4, XB1, PC",2016
216,78,Utopia 9,PC,2016
217,78,NeuroVoider,"PS4, XB1, PC",2016
218,78,Redout,"PS4, XB1, PC",2016
219,78,Score Rush Extended,PS4,2016
220,78,Leap of Fate,"PS4, PC",2016
221,78,Dead Rising HD,"PS4, XB1, PC",2016
222,78,The Turing Test,"PS4, XB1, PC",2016
223,78,Killing Floor 2,"PS4, XB1, PC",2016
224,78,TrackMania Turbo,"PS4, XB1, PC",2016
225,78,Furi,"PS4, XB1, PC",2016
226,78,1979 Revolution: Black Friday,PC,2016
227,78,American Truck Simulator,PC,2016
228,78,Goetia,PC,2016
229,78,Hitman: Summer Bonus Episode,"PS4, XB1, PC",2016
230,78,Ghost 1.0,PC,2016
231,78,Dead Rising 2: Off the Record (PS4 / XB1 Edition),"PS4, XB1",2016
232,78,Sorcerer King: Rivals,PC,2016
233,78,Party Golf,"PS4, PC",2016
234,78,World of Van Helsing: Deathtrap,XB1,2016
235,77,Rigs: Mechanized Combat League (VR),PSVR,2016
236,77,Epistory - Typing Chronicles,PC,2016
237,77,Darksiders: Warmastered Edition,"PS4, XB1, Wii-U, PC, Switch",2016
238,77,Azure Striker Gunvolt 2,3DS,2016
239,77,Mutant Mudds Super Challenge,"Wii-U, 3DS",2016
240,77,Amnesia: The Collection,PS4,2016
241,77,PSYCHO-PASS: Mandatory Happiness,"PS4, PC, Vita",2016
242,77,Klaus,PS4,2016
243,77,EA Sports UFC 2,"PS4, XB1",2016
244,77,Tropico 5 Penultimate Edition,XB1,2016
245,77,Disney Magical World 2,3DS,2016
246,77,Shadow Warrior 2,"PS4, XB1, PC",2016
247,77,Diaries of a Spaceport Janitor,PC,2016
248,77,Far Cry Primal,"PS4, XB1, PC",2016
249,77,GoNNER,PC,2016
250,77,10 Second Ninja X,"PS4, PC, Vita",2016
251,77,Muv-Luv,PC,2016
252,77,Mushroom Wars (Steam Edition),PC,2016
253,77,Dragon Fantasy: The Black Tome of Ice,"PS4, Wii-U, 3DS",2016
254,77,Sally's Law,PC,2016
255,77,Werewolves Within (VR),"PS4, Oculus",2016
256,77,INVERSUS Deluxe,"XB1, Switch, PC",2016
257,77,Root Double -Before Crime * After Days- Xtend Edition,PC,2016
258,77,Okhlos,PC,2016
259,77,Quantum Break,"XB1, PC",2016
260,77,LEGO Star Wars: The Force Awakens,"PS4, XB1, Wii-U, PC, Vita",2016
261,77,Pokken Tournament,Wii-U,2016
262,77,Abraca: Imagic Games,PC,2016
263,76,Hitman - Episode 1: Paris,"PS4, XB1, PC",2016
264,76,Shu,"PS4, PC, Vita",2016
265,76,Unravel,"PS4, XB1, PC",2016
266,76,Cities: Skylines - Natural Disasters,"PS4, XB1, PC",2016
267,76,Batman: Return to Arkham,"PS4, XB1",2016
268,76,7th Dragon III Code: VFD,3DS,2016
269,76,Grand Kingdom,"PS4, Vita",2016
270,76,CastleStorm (VR),"Oculus, PSVR",2016
271,76,Call of Duty: Black Ops III - Salvation,PS4,2016
272,76,Zen Pinball 2: Marvel's Women of Power,"PS4, PC",2016
273,76,Atelier Sophie: The Alchemist of the Mysterious Book,"PS4, PC, Vita",2016
274,76,Wuppo,"PS4, XB1, PC",2016
275,76,Yomawari: Night Alone,"PC, Vita",2016
276,76,FutureGrind,"PS4, PC",2016
277,76,ICEY,"PS4, PC",2016
278,76,Job Simulator,PC,2016
279,76,Project CARS: Game of the Year Edition,"PS4, XB1, PC",2016
280,76,Kokurase - Episode 1,PC,2016
281,76,Not A Hero: Super Snazzy Edition,XB1,2016
282,76,Seraph,"PS4, PC",2016
283,76,BATMAN - The Telltale Series - Episode 1: Realm of Shadows,"PS4, XB1, PC",2016
284,76,Paper Mario: Color Splash,Wii-U,2016
285,76,Sora,PC,2016
286,76,Road to Ballhalla,PC,2016
287,76,Ittle Dew 2,"PS4, XB1, PC",2016
288,76,Crashlands,PC,2016
289,76,The Count Lucanor,PC,2016
290,76,Headlander,"PS4, PC",2016
291,76,Mario & Luigi Paper Jam,3DS,2016
292,76,Shadow Complex Remastered,XB1,2016
293,76,Life Goes On: Done to Death,"PS4, PC",2016
294,76,Beholder,PC,2016
295,76,Clustertruck,PC,2016
296,76,Crazy Machines 3,PC,2016
297,75,Gurumin 3D: A Monstrous Adventure,3DS,2016
298,75,Sorcery! Parts 1 and 2,PC,2016
299,75,Rive,"PS4, PC",2016
300,75,The Flame in the Flood,"PS4, XB1, PC",2016
301,75,SuperHyperCube (VR),PSVR,2016
302,75,Hitman GO: Definitive Edition,"PS4, PC, Vita",2016
303,75,Talent Not Included,"XB1, PC",2016
304,75,Street Fighter V,"PS4, PC",2016
305,75,Duke Nukem 3D: World Tour - 20th Anniversary Edition,"PS4, XB1, PC",2016
306,75,Headmaster (VR),PSVR,2016
307,75,Call of Duty: Infinite Warfare,"PS4, XB1, PC",2016
308,75,Style Savvy: Fashion Forward,3DS,2016
309,75,The Eyes of Ara,PC,2016
310,75,Burly Men At Sea,"PS4, PC",2016
311,75,Halloween Forever,PC,2016
312,75,Orwell - Ignorance is Strength,PC,2016
313,75,I Am Setsuna,"PS4, PC",2016
314,75,Let it Die,PS4,2016
315,75,Lumo,"PS4, XB1, PC, Vita",2016
316,75,Nobunaga's Ambition: Sphere of Influence - Ascension,"PS4, PC",2016
317,75,Digimon Story: Cyber Sleuth,PS4,2016
318,75,Job Simulator (VR),"Oculus, Vive",2016
319,75,Nurse Love Addiction,PC,2016
320,75,Hitman GO: VR Edition (VR),Oculus,2016
321,75,Attack on Titan,"PS4, XB1, PC",2016
322,75,SEUM: Speedrunners from Hell,PC,2016
323,75,Hitman - Episode 3: Marrakesh,"PS4, XB1, PC",2016
324,75,Event[0],PC,2016
325,75,Push Me Pull You,PS4,2016
326,75,How We Soar (VR),PSVR,2016
327,74,Layers of Fear,"PS4, XB1, PC",2016
328,74,DeathSmiles,PC,2016
329,74,Seasons After Fall,"PS4, XB1, PC",2016
330,74,Total War: Warhammer - Call of the Beastmen,PC,2016
331,74,Dungelot: Shattered Lands,PC,2016
332,74,Chronicles of Teddy: Harmony of Exidus,"PS4, Wii-U",2016
333,74,Space Run Galaxy,PC,2016
334,74,TASTEE: Lethal Tactics,PC,2016
335,74,The Final Station,PC,2016
336,74,Star Fox Guard,Wii-U,2016
337,74,Don Bradman Cricket 17,"PS4, XB1",2016
338,74,EVE: Valkyrie (VR),Oculus,2016
339,74,Wild Guns Reloaded,"PS4, PC",2016
340,74,SHOCK TROOPERS,PC,2016
341,74,SEGA 3D Classics Collection,3DS,2016
342,74,Kick & Fennick (Console Edition),"PS4, XB1, Wii-U",2016
343,74,Turmoil,PC,2016
344,74,Absolute Drift: Zen Edition,"PS4, PC",2016
345,74,Sky Force Anniversary (Console Edition),"PS4, XB1, Vita",2016
346,74,Soft Body,"PS4, PC",2016
347,74,BATMAN - The Telltale Series - Episode 2: Children of Arkham,"PS4, XB1, PC",2016
348,74,Stories: The Path of Destinies,"PS4, PC",2016
349,74,The Way,PC,2016
350,74,Sunless Sea - Zubmariner,PC,2016
351,74,Batman: Arkham VR,"PSVR, Oculus, Vive",2016
352,74,Hero and Daughter+,PC,2016
353,74,The Elder Scrolls Online: Tamriel Unlimited - Thieves Guild,"PS4, XB1, PC",2016
354,73,BATMAN - The Telltale Series - Episode 3: New World Order,"PS4, XB1, PC",2016
355,73,Dragon Ball Xenoverse 2,"PS4, XB1, PC, Switch",2016
356,73,Mantis Burn Racing,"PS4, XB1, PC",2016
357,73,Stikbold! A Dodgeball Adventure,"PS4, XB1, PC",2016
358,73,Resident Evil Origins Collection,"PS4, XB1, PC",2016
359,73,Last Days of Old Earth,PC,2016
360,73,The Lion's Song: Episode 1 - Silence,PC,2016
361,73,Riptide GP: Renegade,"PS4, PC",2016
362,73,Ladykiller in a Bind,PC,2016
363,73,Rusty Lake: Roots,PC,2016
364,73,Kingdom: New Lands,"XB1, PC, Switch",2016
365,73,Shardlight,PC,2016
366,73,Frost,"PS4, XB1, PC, Switch",2016
367,73,Silence,"PS4, XB1, PC",2016
368,73,Deus Ex: Mankind Divided - System Rift,"PS4, XB1, PC",2016
369,73,HoPiKo,"PS4, PC",2016
370,73,God Eater 2: Rage Burst,"PS4, PC, Vita",2016
371,73,Reus (Console Edition),"PS4, XB1",2016
372,73,Virginia,"PS4, XB1, PC",2016
373,73,Rise of the Tomb Raider - Baba Yaga: The Temple of the Witch,XB1,2016
374,73,BATMAN - The Telltale Series - Episode 4: Guardian of Gotham,"PS4, XB1, PC",2016
375,73,Heavy Rain,PS4,2016
376,73,The Magic Circle: Gold Edition,PS4,2016
377,73,Dead Star,"PS4, PC",2016
378,73,140,"PS4, Wii-U",2016
379,73,One Night Stand,PC,2016
380,73,Fallout 4: Nuka World,"PS4, XB1, PC",2016
381,73,Cities: Skylines - Snowfall,PC,2016
382,73,Strike Vector EX,"PS4, XB1",2016
383,73,Eagle Flight,Oculus,2016
384,73,Lovely Planet Arcade,PC,2016
385,73,LEGO Harry Potter Collection,"PS4, XB1",2016
386,73,Call Of Duty: Black Ops III - Eclipse,"PS4, XB1, PC",2016
387,73,Deponia Doomsday,PC,2016
388,73,The Walking Dead: Michonne - Episode 2: Give No Shelter,"PS4, XB1, PC",2016
389,73,Spacejacked,PC,2016
390,73,The Climb (VR),Oculus,2016
391,73,Livelock,"PS4, XB1, PC",2016
392,73,Loud on Planet X,"PS4, PC",2016
393,73,Battlezone 98 Redux,PC,2016
394,73,Melty Blood Actress Again Current Code (Steam Edition),PC,2016
395,73,Fragments of Him,"PS4, XB1, PC",2016
396,73,Mekazoo,"PS4, XB1, PC",2016
397,72,Until Dawn: Rush of Blood (VR),PSVR,2016
398,72,ADR1FT (VR),Oculus,2016
399,72,The Walking Dead: Michonne - Season One,"PS4, XB1, PC",2016
400,72,Bound,PS4,2016
401,72,Chambara,"PS4, XB1",2016
402,72,Obduction,"PS4, PC",2016
403,72,Stranger of Sword City,"XB1, PC, Vita",2016
404,72,Dead Rising Triple Pack,"PS4, XB1, PC",2016
405,72,Her Majesty's SPIFFING,"PS4, PC",2016
406,72,Alone With You,PS4,2016
407,72,Minecraft: Story Mode - Episode 5 - Order Up!,"PS4, XB1, Wii-U, PC",2016
408,72,Aragami,"PS4, PC",2016
409,72,Sorcery! Part 3: The Seven Serpents,PC,2016
410,72,God Eater Resurrection,"PS4, PC, Vita",2016
411,72,DOOM: Unto The Evil,PC,2016
412,72,Wailing Heights,PC,2016
413,72,Assassin's Creed: The Ezio Collection,"PS4, XB1",2016
414,72,Amplitude HD,PS4,2016
415,72,The Walking Dead: Michonne - Episode 3: What We Deserve,"PS4, XB1, PC",2016
416,72,Metrico +,"PS4, XB1, PC",2016
417,72,8-Bit Armies,PC,2016
418,72,Tricky Towers,"PS4, PC",2016
419,72,Black Desert Online,PC,2016
420,72,Resident Evil 5 Remaster,"PS4, XB1",2016
421,72,Yo-Kai Watch 2,3DS,2016
422,72,Dead Rising 4,"XB1, PC",2016
423,72,Fenix Furia,"PS4, XB1",2016
424,72,The Incredible Baron,PC,2016
425,72,Townsmen,PC,2016
426,72,Rocket Fist,"PC, Switch",2016
427,72,Just Dance 2017,"PS4, XB1, Wii-U, PC, Switch",2016
428,72,Super Mario Maker for Nintendo 3DS,3DS,2016
429,72,Hitman - Episode 5: Colorado,"PS4, XB1, PC",2016
430,71,Destiny: Rise of Iron,"PS4, XB1",2016
431,71,BATMAN - The Telltale Series - Episode 5: City of Light,"PS4, XB1, PC",2016
432,71,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,2016
433,71,Halcyon 6: Starbase Commander,PC,2016
434,71,Rynn's Adventure: Trouble in the Enchanted Forest,"Wii-U, PC",2016
435,71,Butcher,"PS4, XB1, PC, Switch",2016
436,71,Magical Eyes – Red is for Anguish,PC,2016
437,71,Five Nights at Freddy's: Sister Location,PC,2016
438,71,Super Rad Raygun,PC,2016
439,71,Pitfall Planet,"PC, Switch",2016
440,71,Project X Zone 2,3DS,2016
441,71,Rad Rodgers: World One,PC,2016
442,71,The Deadly Tower of Monsters,"PS4, PC",2016
443,71,Between Me and the Night,PC,2016
444,71,Dark Souls III - Ashes of Ariandel,"PS4, XB1, PC",2016
445,71,Star Ghost,"Wii-U, Switch",2016
446,71,Edge of Nowhere (VR),Oculus,2016
447,71,The Warlock of Firetop Mountain,PC,2016
448,71,Wayward Sky (VR),PSVR,2016
449,71,Song of the Deep,"PS4, XB1, PC",2016
450,71,Hitman - Episode 4: Bangkok,"PS4, XB1, PC",2016
451,71,Disney Art Academy,3DS,2016
452,71,The Descendant - Full Season,PC,2016
453,71,Valley,"PS4, XB1, PC, Switch",2016
454,71,Chompy Chomp Chomp Party,Wii-U,2016
455,71,Hyrule Warriors Legends,3DS,2016
456,71,ChromaGun,"PS4, PC",2016
457,71,Narcosis,PC,2016
458,71,BATMAN - The Telltale Series - Season One,"PS4, XB1, PC",2016
459,71,Steep,"PS4, XB1, PC",2016
460,71,Typoman: Revised,PC,2016
461,71,Factotum 90,XB1,2016
462,71,Ashes of the Singularity,PC,2016
463,71,The Elder Scrolls Online: The Dark Brotherhood,"PS4, XB1, PC",2016
464,70,Battleborn,"PS4, XB1, PC",2016
465,70,Superdimension Neptune VS Sega Hard Girls,Vita,2016
466,70,Gears of War: Ultimate Windows 10 Edition,PC,2016
467,70,Ray Gigant,Vita,2016
468,70,No Man's Sky,"PS4, PC",2016
469,70,Valentino Rossi The Game,"PS4, XB1, PC",2016
470,70,Disgaea PC,PC,2016
471,70,Hide and Shriek,PC,2016
472,70,Atari Flashback Classics Volume 2,"PS4, XB1",2016
473,70,StarCraft II: Nova Covert Ops Mission Pack 1,PC,2016
474,70,Mirror's Edge Catalyst,"PS4, XB1, PC",2016
475,70,Raiden V,"PS4, XB1",2016
476,70,Dragon Ball Fusions,3DS,2016
477,70,Fallout 4: Automatron,"PS4, XB1, PC",2016
478,70,Samurai Warriors 4: Empires,"PS4, Vita",2016
479,70,LEGO Marvel's Avengers,"PS4, XB1, Wii-U, PC",2016
480,70,Political Machine 2016,PC,2016
481,70,Super Galaxy Squadron EX,PC,2016
482,70,Polaris Sector,PC,2016
483,70,Dead Secret,"PS4, PC",2016
484,70,Western Press,PC,2016
485,70,Star Wars Battlefront: Bespin,"PS4, XB1, PC",2016
486,70,The Battle Cats POP!,3DS,2016
487,70,Zombie Party,PC,2016
488,70,Conga Master,"PS4, XB1, PC",2016
489,70,Star Wars Battlefront: Death Star,"PS4, XB1, PC",2016
490,70,Thoth,PC,2016
491,70,Fairune2,3DS,2016
492,70,Alchemic Jousts,"PS4, PC",2016
493,70,Scribble,Wii-U,2016
494,70,Resident Evil 0 HD,"PS4, XB1, PC",2016
495,70,Sebastien Loeb Rally Evo,"PS4, XB1, PC",2016
496,70,Dungeon Souls,PC,2016
497,70,Laser Disco Defenders,"PS4, PC, Vita",2016
498,70,Baldur’s Gate: Siege of Dragonspear,PC,2016
499,70,Ninja Senki DX,"PS4, PC, Vita",2016
500,70,Fortified,"XB1, PC",2016
501,70,Fallout 4: Vault-Tec Workshop,"PS4, XB1, PC",2016
502,70,Tumble VR,PSVR,2016
503,70,Masquerada: Songs and Shadows,"PS4, PC",2016
504,70,Arslan: The Warriors of Legend,"PS4, XB1, PC",2016
505,70,River City: Tokyo Rumble,3DS,2016
506,70,The Collider 2,PC,2016
507,70,The Silver Case,"PS4, PC",2016
508,70,Heart&Slash,"PS4, XB1, PC",2016
509,69,Hard Reset Redux,"PS4, XB1, PC",2016
510,69,The Legend of Kusakari,3DS,2016
511,69,Franchise Hockey Manager 3,PC,2016
512,69,Mother Russia Bleeds,"PS4, PC",2016
513,69,[email protected],"PS4, PC",2016
514,69,Exist Archive: The Other Side of the Sky,"PS4, Vita",2016
515,69,Star Fox Zero,Wii-U,2016
516,69,Rainbow Moon,PS4,2016
517,69,Dub Dash,PC,2016
518,69,P.O.L.L.E.N,PC,2016
519,69,Daydreamer: Awakened Edition,PS4,2016
520,69,Neo ATLAS 1469,"PS4, PC",2016
521,69,Blade & Soul,PC,2016
522,69,The Little Acre,"PS4, XB1, PC",2016
523,69,Ride 2,"PS4, XB1, PC",2016
524,69,Yesterday Origins,"PS4, XB1, PC",2016
